date,stock_code,split,label_excess_ret_5d,pred_lstm,fit_start_date,fit_end_date,train_samples,val_samples,best_epoch,trained_epochs,best_score
2026-03-04,600127,test,-0.046850733,-0.026578799,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,600153,test,-0.048788,0.0012377948,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,600548,test,-0.011178463,-0.0044216663,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,600865,test,-0.02529038,0.016313866,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,600967,test,-0.100552596,0.008113816,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,601222,test,0.06499603,0.005341336,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,603237,test,-0.0069527323,0.0043379962,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,603335,test,0.08747562,0.0011748672,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,603341,test,-0.013753635,0.0037150234,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,603658,test,-0.019189043,-0.0023889393,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,605090,test,-0.16714206,-0.021314502,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,605589,test,-0.069516875,0.0007799268,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,688031,test,0.2629275,0.047616705,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,688045,test,0.01250368,0.001697585,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,688133,test,0.0027925014,0.0053133518,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,688147,test,-0.060556795,0.03002356,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-04,688528,test,0.05525641,0.004829973,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
2026-03-05,600025,test,0.03700861,-0.0042156726,2022-12-29,2026-02-04,13029,760,9,10,0.003840440729012092
